968.0990,537.8834
962.2872,528.9513
964.0711,533.8472
960.3879,531.5774
958.9669,534.8911
965.7420,532.4178
975.7090,525.0277
968.3278,530.9691
967.7276,530.5144
961.4123,520.0896
961.9922,522.8732
957.9180,524.6627
963.7900,524.9935
966.8511,534.3518
969.8844,532.6974
968.1768,543.4585
968.3867,536.3602
970.9587,535.6853
969.7452,543.4525
969.1594,548.8929
959.8666,553.3993
962.8211,545.6116
965.8842,543.5079
960.0487,554.0403
964.9815,532.4103
973.9738,542.7496
975.1376,536.0353
967.5140,543.4409
970.9033,530.5800
972.9451,528.9197
970.4645,539.7339
966.5312,535.3060
965.7440,541.4359
955.1158,539.2882
951.0082,526.2112
965.7761,534.6570
964.1532,540.8873
970.5775,533.7778
977.2131,535.7682
977.1664,527.8709
977.2381,534.2158
974.5242,528.4245
977.9782,529.8677
968.5077,518.4289
978.8978,513.1734
970.0512,516.7915
973.0903,525.8476
983.4057,522.3978
977.9635,515.2846
974.2952,514.7636
973.9416,519.2161
971.2107,527.7950
973.2295,528.5284
969.4562,533.0715
966.3887,529.8124
962.5970,542.4831
957.5089,549.6481
954.9814,538.0249
958.3909,539.1694
956.9242,531.7169
958.8772,534.4628
964.6959,528.9083
965.9441,530.1021
960.6885,537.1263
959.7093,523.4502
966.4147,521.1943
969.3956,525.7792
966.2764,523.6951
964.0238,522.0593
958.3025,523.2347
962.2739,522.7780
966.2783,515.3463
961.9012,516.6188
958.8889,511.2032
961.7173,505.5986
965.6560,505.0021
972.1063,508.5620
971.6318,513.7087
974.7661,513.5011
984.1526,519.4676
987.7280,514.4721
1004.5834,520.1989
1000.8596,503.4838
1004.6062,495.0978
1016.4877,490.5135
1012.4402,482.9780
1022.1028,481.6650
1037.8963,474.6194
1045.4713,476.9164
1062.2980,463.6573
1070.9474,471.6409
1071.7986,458.5150
1074.7769,454.8639
1087.5514,445.4045
1092.5151,438.8387
1106.1990,422.5306
1117.9846,424.4717
1134.0663,420.0026
1150.7555,409.0563
1159.9958,391.3064
1163.1762,393.9230
1171.3748,379.9186
1180.9098,368.6031
1185.2187,364.1591
1200.0911,364.5507
1198.0470,350.6071
1205.9855,347.8560
1204.2221,331.3089
1210.6576,320.7468
1226.8837,320.6206
1239.7206,315.7594
1239.8164,319.5489
1240.6253,321.6139
1236.4139,324.9664
1252.9213,312.8350
1256.8127,307.3390
1261.8498,303.6700
1272.9967,304.2748
1282.3645,295.3025
1283.1783,292.5158
1286.9643,285.5326
1286.0333,278.3265
1281.7237,290.3904
1285.4783,286.3845
1285.5133,284.5870
1276.1934,277.1571
1280.0562,282.5796
1281.7350,287.7023
1275.6784,281.4677
1273.8078,278.7855
1276.4325,282.0460
1272.9388,288.1355
1270.0283,294.2507
1275.5457,298.9906
1274.7471,296.5044
1274.4852,304.0374
1277.3887,304.7595
1278.4926,297.8987
1289.4068,302.6574
1287.8347,293.7161
1283.3110,307.3284
1290.6511,300.9768
1285.3338,293.8662
1294.3661,291.7829
1274.9923,301.0235
1267.0775,308.9101
1274.3094,297.1965
1280.4582,294.3369
1281.6949,300.5080
1280.0695,306.3268
1277.7714,307.7062
1279.4399,299.7607
1270.6884,309.3220
1274.4471,303.5319
1259.5182,298.0117
1266.3903,295.4863
1269.0849,308.4540
1266.9481,311.6371
1260.4559,312.7643
1266.2683,314.5684
1264.0122,318.4338
1260.7611,321.7973
1268.9370,319.5990
1255.3154,316.2191
1260.7015,313.3652
1262.3625,308.0446
1252.9075,308.4653
1259.0199,308.7148
1258.0737,302.4837
1257.2621,310.0851
1258.1007,307.4939
1254.8999,313.3175
1258.9260,309.4448
1254.7813,308.1436
1251.2374,308.1385
1245.3318,305.6300
1251.5793,316.1732
1260.1718,323.7309
1251.2793,315.4247
1261.2890,321.9501
1262.7660,308.9967
1254.6158,307.2135
1255.5344,309.9877
1268.4650,312.7588
1263.5562,303.5668
1262.3713,310.6901
1264.5261,315.9739
1266.7560,310.6971
1262.2300,307.5479
1265.9999,298.2278
1273.7561,304.6284
1272.7187,302.9304
1270.9896,316.8500
1279.0830,315.5507
1272.7448,315.7678
1273.2185,325.1549
1273.6278,320.7175
1267.7055,312.3728
1257.0918,306.4224
1260.5068,305.6855
1266.4038,311.4806
1265.4610,306.8202
1273.0534,304.2854
1269.5468,313.5038
1273.8028,302.4420
1268.3034,293.2382
1265.4810,298.1345
1270.7075,298.8014
1271.4711,308.5388
1279.3884,313.6112
1265.9660,306.2815
1267.7700,312.4519
1259.0259,303.9366
1266.1398,302.1369
1273.2760,301.7196
1263.8468,294.7005
1263.2564,290.4343
1261.9877,287.2865
1260.3615,284.6301
1268.0658,296.9858
1269.7793,303.4077
1272.3016,305.7413
1267.3326,300.9849
1268.6203,303.9231
1275.6847,305.2811
1278.2485,305.1292
1280.4047,307.4932
1281.1689,300.7608
1265.9130,301.5633
1266.7044,299.3094
1278.2337,291.9254
1270.5233,288.2818
1262.0881,287.5707
1262.6832,295.7826
1269.2112,297.2700
1274.9970,293.5952
1273.4089,295.1520
1265.8792,290.0881
1272.2464,291.6950
1276.1413,299.7002
1261.1144,303.5183
1256.7041,300.3234
1264.8558,298.5230
1267.3464,297.8025
1275.5286,294.3623
1272.7044,291.9115
1275.7290,287.4173
1279.3041,288.2842
1270.1799,287.2152
1275.3547,294.7321
1274.2675,288.5926
1271.3684,306.3314
1270.3969,305.1275
1266.5026,303.8788
1261.3176,312.5937
1270.0348,312.8930
1273.6300,313.6641
1275.7385,317.4864
1275.4222,312.6558
1264.3660,313.2756
1272.9184,311.4742
1269.2252,302.4140
1266.6792,304.5271
1269.1307,312.3218
1278.6260,310.5122
1267.3406,304.9517
1269.5815,304.5903
1279.0255,316.7248
1276.8099,315.2413
1274.8441,317.9859
1269.9800,310.1402
1276.5147,305.7974
1275.4903,304.8007
1272.6589,296.3279
1278.4383,305.9915
1275.6122,304.4429
1279.7420,302.5928
1276.7358,307.3833
1281.2608,309.8436
1277.0311,311.8147
1264.9343,311.0160
1265.1670,307.0109
1268.3705,302.4134
1267.1058,310.5556
1268.9233,298.7258
1267.7694,308.8121
1267.7394,297.5017
1267.9277,294.6132
1261.7469,289.3345
1263.5542,300.7868
1267.4196,299.2937
1264.6772,295.0502
1269.1790,290.8178
1278.4772,296.2633
1279.5714,286.1594
1276.3248,297.8818
1276.4238,294.7411
1282.7145,289.4946
1275.2123,290.8549
1276.8456,288.5587
1270.8972,289.1176
1280.2048,293.7189
1277.2267,291.0224
1276.2587,299.8554
1268.1570,291.1238
1268.8307,287.0132
1273.4872,286.3444
1270.6500,280.7042
1275.1870,290.3242
1267.8529,292.4351
1277.6244,286.2494
1287.9966,281.9991
1282.8124,295.0250
1278.0950,293.0778
1276.8241,277.6116
1274.7691,298.9017
1284.6912,298.9178
1278.2862,292.4831
1286.6245,297.9462
1278.3435,299.8355
1270.8684,300.1248
1276.9377,301.6255
1275.9112,295.5338
1274.3698,295.8662
1279.0636,293.2799
1272.9971,285.8013
1270.7800,285.7227
1268.4760,283.0806
1277.0065,290.2132
1281.3056,282.2201
1286.2351,285.2008
1283.6821,294.1609
1287.2862,293.5475
1275.7611,295.6015
1274.1495,290.6850
1278.2419,293.6241
1273.6770,295.3891
1282.4937,295.1453
1280.5920,285.0261
1275.6880,284.6000
1269.3816,286.9644
1277.1520,294.7418
1274.2528,285.4557
1283.4325,286.4370
1284.4400,295.3823
1281.8768,290.8208
1282.1213,298.9047
1281.3596,313.1241
1287.3780,306.0995
1288.6135,303.6805
1286.3622,300.6131
1285.5645,306.1293
1284.3279,304.1544
1285.8732,310.7480
1276.5544,309.9206
1270.4184,309.0278
1267.7584,306.6357
1259.3883,297.1999
1250.1377,304.6766
1247.8037,314.4392
1243.6287,320.7674
1236.0275,327.5500
1236.1422,332.3153
1238.4751,336.7322
1236.2172,337.5607
1230.5970,338.8446
1218.2084,360.8808
1216.8105,363.8354
1212.5447,370.2705
1196.7623,390.3468
1193.5708,393.8941
1199.1778,406.8727
1195.7991,409.2762
1186.7671,418.4154
1193.9159,428.2741
1178.2263,430.0566
1173.2285,425.1781
1160.9595,446.1909
1161.6751,460.5269
1159.8286,470.1553
1141.7366,480.6994
1151.4879,474.4236
1146.9412,480.6907
1141.6897,489.6798
1127.5978,500.9732
1125.8072,510.7952
1125.0651,515.6970
1117.3792,525.6249
1110.5897,533.4840
1099.2300,543.2720
1096.8028,552.2648
1089.0106,562.2332
1098.7208,559.2037
1094.5142,572.6175
1104.8437,569.2248
1099.8670,562.6174
1085.6022,568.6621
1078.5258,573.5409
1084.5512,566.3546
1087.6931,565.1880
1094.2932,565.3659
1090.1079,567.8098
1088.8758,563.6857
1087.9933,569.3780
1089.1628,573.3778
1093.0883,558.8184
1100.5653,559.3586
1094.9367,571.5906
1094.3507,562.6415
1087.3772,570.6071
1085.1870,554.5073
1098.5051,562.0153
1094.1580,558.2585
1091.9055,554.2115
1087.7752,563.0083
1095.6050,560.4111
1093.2586,555.2638
1090.8785,548.9015
1089.3746,549.1159
1092.3009,548.2253
1094.8009,546.3291
1089.6873,544.4500
1089.1019,550.5754
1094.7577,550.5138
1095.3562,547.3799
1087.1116,536.2221
1090.8411,538.4684
1091.1776,538.0565
1092.6496,543.9950
1085.4058,550.8845
1087.8625,551.6366
1088.2554,551.0272
1092.4199,543.7242
1089.0515,544.3685
1086.8214,540.7886
1096.3388,539.3289
1097.7346,537.0536
1091.3230,543.6325
1088.1248,545.0149
1095.4442,548.2904
1096.1948,554.4948
1099.7106,550.9832
1100.5999,541.3760
1097.5986,533.6394
1099.3363,538.0971
1101.2008,544.7322
1095.9201,550.7092
1095.4231,554.8003
1101.8214,546.1284
1105.2181,541.4865
1102.3410,552.7120
1104.4987,550.5625
1098.0019,545.0817
1101.5133,535.7649
1098.8187,539.5073
1100.2654,552.9126
1109.8216,553.8937
1110.5134,558.4702
1104.6016,557.6886
1102.4928,559.3258
1109.6634,553.9971
1113.1377,560.0304
1104.4694,552.0860
1107.8188,540.3517
1106.6091,540.7637
1101.7478,537.1479
1096.2254,540.1024
1102.3380,544.6051
1112.0235,542.8544
1104.3057,545.0722
1104.5325,544.3115
1100.7482,555.4539
1111.9468,554.3331
1098.5374,562.2993
1094.3501,560.1765
1087.6703,556.2304
1095.1241,545.8852
1103.0998,554.6700
1100.5962,556.1213
1104.0840,557.0099
1099.6255,559.8055
1093.8441,559.1654
1099.2217,556.7432
1108.0528,540.4955
1113.1897,544.4489
1102.5723,552.5780
1106.3890,556.6492
1107.4902,554.7868
1085.4617,558.0976
1094.3104,559.2103
1096.4190,555.7852
1093.4448,558.2508
1098.4874,552.9053
1099.9640,555.8370
1094.3134,557.2091
1098.1406,555.3073
1098.8892,560.7851
1107.2089,568.9580
1101.1564,562.7750
1099.5406,554.6784
1101.1348,565.4632
1097.0902,560.9060
1097.1892,553.7579
1097.1538,556.1518
1095.4411,560.2865
1091.9530,559.9586
1100.5675,553.7753
1103.0174,556.7865
1098.7708,548.5076
1108.1137,555.4028
1095.1021,556.4946
1089.4855,553.7588
1093.1409,554.8021
1096.9369,550.5315
1091.9086,548.8499
1096.0429,544.2312
1099.2701,547.4672
1107.1131,550.8151
1096.1826,549.2977
1096.0088,559.0820
1090.4722,555.4956
1100.7103,555.6104
1098.6525,558.5688
1083.2827,563.8248
1088.6681,561.3533
1091.7109,555.4095
1100.7086,549.5276
1104.8750,558.2025
1105.4505,566.4397
1105.4790,563.3890
1100.4756,560.7127
1088.5005,561.3626
1094.8708,565.1050
1099.9977,564.1175
1092.4625,561.6166
1092.9433,560.5981
1089.2425,562.5397
1086.6807,563.2373
1087.6388,559.2964
1087.4263,555.4611
1078.6396,549.3084
1085.2316,550.7102
1077.9323,556.8287
1085.0689,559.0223
1089.1770,559.2047
1091.9414,566.2746
1084.4817,548.0282
1087.9448,534.1459
1092.9672,545.8169
1095.5178,541.8725
1088.3561,545.1772
1086.2783,548.3638
1090.7233,538.6003
1090.4897,529.6432
1084.6520,528.8422
1087.2947,525.2407
1086.1737,530.6405
1085.0386,530.4304
1082.3816,545.6713
1077.6539,544.8699
1079.2085,546.2905
1085.3107,547.8536
1090.8786,549.5122
1090.3105,542.3251
1092.8890,549.4200
1085.3733,554.2591
1089.4270,557.5745
1096.0854,564.0624
1088.5141,557.2390
1088.0233,558.3401
1081.4489,560.9947
1081.9236,561.0706
1087.5555,563.1053
1082.0278,554.3875
1084.2002,554.5397
1082.3130,557.1469
1086.8575,556.1706
1087.3886,553.1466
1093.2075,548.0412
1092.6724,542.2722
1093.9254,545.6809
1089.4120,541.0077
1097.2694,541.3963
1092.1199,545.1357
1090.8249,541.6354
1086.7884,541.9601
1091.7349,549.2059
1085.4602,538.7667
1093.7334,540.4276
1082.5195,550.0263
1093.1458,534.2084
1086.8834,536.6333
1089.7766,537.2760
1084.3738,540.8985
1090.1025,547.1023
1087.3324,543.2555
1094.3655,545.7743
1096.3670,546.8274
1098.4884,543.2804
1098.1842,539.8330
1094.7450,537.4532
1100.5519,547.7260
1099.7345,558.5771
1095.7426,546.0366
1081.6081,543.2430
1077.8947,550.2962
1085.7113,548.2950
1090.9681,551.6650
1081.4214,558.4767
1080.0027,553.5931
1080.5701,552.5359
1074.5453,551.9448
1086.4065,549.9422
1088.3352,559.3029
1072.1889,549.3835
1083.8149,553.2120
1086.7669,549.8695
1084.9564,545.3928
1079.1946,547.4761
1076.4917,548.3187
1078.1706,559.2373
1068.0466,557.2581
1071.5920,563.6430
1074.1269,557.0085
1084.2804,554.1064
1083.8250,555.6174
1083.4571,552.6429
1094.6054,558.0997
1084.6436,556.8114
1077.8596,551.4387
1071.4733,552.4886
1076.8453,543.3066
1075.9292,550.7797
1087.8006,554.6365
1092.7193,559.5383
1088.7542,553.9201
1088.6325,548.8561
1086.5878,556.2931
1088.9083,552.2745
1088.1614,550.0264
1087.2968,557.7471
1080.8272,566.1546
1086.3557,566.6724
1084.8261,556.7976
1089.1081,558.1095
1095.5400,551.0383
1086.0918,555.7443
1097.6027,557.6383
1095.9686,564.2026
1093.5029,563.5523
1092.8926,565.3482
1088.2991,565.4275
1086.4070,552.8218
1090.1382,558.6049
1085.9344,566.9120
1089.1476,566.2735
1088.6922,568.4569
1077.2149,565.7213
1085.0362,569.8783
1083.8847,558.2377
1089.3493,558.6962
1096.8474,552.4626
1098.7209,538.7793
1101.4579,549.5618
1096.2345,541.8366
1094.9046,542.5215
1094.2604,547.3586
1086.8167,544.7298
1085.7213,552.8312
1096.4414,544.7640
1096.5290,547.7342
1103.4489,553.6508
1102.8399,556.7904
1102.1943,553.8050
1091.8001,544.6830
1098.0904,547.9486
1094.9499,555.2288
1100.8658,547.3342
1103.5508,566.8713
1095.1693,555.3289
1096.3152,552.0659
1101.0350,542.6719
1102.3211,540.8375
1100.9285,532.5729
1107.0635,547.3940
1103.2315,557.8734
1093.1301,559.4323
1093.0569,554.0868
1092.4310,555.6534
1093.6399,558.4974
1091.8739,562.0861
1091.5387,554.4492
1096.0855,551.7783
1093.6242,550.3861
1099.9733,545.9876
1102.1812,554.4461
1099.8019,541.8236
1098.7969,538.3750
1092.2070,549.2903
1097.6787,550.3802
1094.0932,555.4119
1092.8547,555.3023
1100.6088,551.7838
1094.9797,554.4431
1092.5393,551.2874
1087.2819,546.2493
1088.9773,551.2110
1094.8210,552.3514
1097.1684,553.8327
1096.0494,548.1051
1097.2161,550.7358
1091.9532,548.2843
1095.2518,546.3712
1088.6714,544.0754
1098.7708,542.0708
1104.5177,555.4070
1094.1307,549.1724
1095.4388,550.7704
1100.1212,541.7727
1101.9970,544.4552
1097.7868,543.7950
1100.9438,554.4803
1093.9237,557.5587
1095.3589,555.1222
1106.8390,555.1878
1119.0497,555.4853
1125.7405,549.7705
1121.7172,556.7723
1126.4582,563.7889
1132.2211,560.1527
1145.8971,566.8923
1152.9114,556.0639
1150.8466,562.5044
1152.5134,567.3296
1154.2197,552.7632
1155.3876,566.5213
1150.1667,565.8797
1144.5845,565.1867
1149.5251,556.6116
1146.9014,555.8164
1149.9336,560.9057
1151.9158,562.7016
1152.7838,559.7902
1155.0284,559.9817
1155.8256,565.7164
1157.5308,573.2172
1154.0140,569.3954
1149.8142,563.6621
1153.0994,558.0123
1149.6277,566.7756
1154.6858,563.8742
1157.8961,565.9892
1158.5242,565.5889
1152.7106,554.1911
1153.5244,560.1684
1149.3325,566.0725
1147.4289,555.6732
1146.1102,564.9416
1161.1579,567.8009
1161.1307,546.8900
1145.7700,555.2330
1139.0943,559.6358
1135.2638,556.8819
1139.5500,567.2294
1140.9096,565.4065
1142.0256,564.2694
1149.0969,561.7210
1137.7890,557.5153
1143.7373,556.3662
1141.0154,559.0751
1140.8903,559.3883
1141.5280,550.2339
1148.8302,551.6590
1149.1325,552.4638
1159.0181,558.2523
1154.8523,558.8645
1153.2353,568.2457
1148.8672,565.1153
1149.8730,570.0124
1154.7094,561.4195
1152.9417,568.8701
1161.4301,564.8626
1168.2419,551.9431
1159.4516,567.8670
1147.5523,566.2041
1153.5164,563.7047
1144.3875,566.4372
1147.7864,575.0451
1153.6613,561.3340
1145.6609,557.0400
1150.8311,559.4143
1144.1905,559.8637
1142.6756,553.8683
1150.0981,549.7207
1151.0609,550.5263
1141.2308,548.5348
1151.2194,556.7112
1147.7710,558.9971
1144.1027,561.9558
1148.9724,560.7100
1155.8018,554.6431
1156.4959,553.2361
1165.6086,544.5592
1158.6810,550.8134
1157.8915,554.6861
1151.1271,557.5787
1157.4698,566.1946
1160.8831,555.4699
1165.6329,544.8425
1158.4323,545.8897
1152.4465,538.7588
1155.9661,538.3625
1157.3521,542.3786
1151.9895,547.2877
1142.9960,547.9011
1143.1451,541.7083
1148.6189,538.4539
1148.5802,545.3172
1134.2368,543.8559
1144.8953,546.6162
1147.2615,540.8993
1147.8667,548.0260
1134.4311,540.0335
1139.4047,546.9476
1141.1786,548.1451
1145.8240,540.8390
1150.3720,542.3317
1151.8130,547.5760
1148.3677,550.1146
1145.1776,546.1862
1141.8240,547.4832
1144.8114,558.3896
1139.7259,546.7694
1139.2844,557.9151
1140.5170,559.2437
1138.8644,554.6806
1141.1168,545.8564
1148.3928,549.1573
1150.2947,546.5240
1143.9194,553.6927
1133.6022,541.1463
1135.1846,547.8821
1138.8059,544.1375
1142.8308,540.2869
1133.0138,535.9000
1141.8205,546.6477
1140.6692,552.9373
1147.4353,556.9656
1147.3101,551.5478
1145.6628,561.1288
1146.6636,564.1287
1148.1022,556.3877
1146.1953,556.1831
1149.2725,556.6642
1155.6606,559.3418
1145.7142,561.0371
1142.0584,555.9548
1146.0817,549.6482
1146.4857,553.6450
1160.7749,550.2821
1149.9464,550.4944
1147.4517,563.3710
1152.0868,564.9950
1145.3744,563.5682
1146.8928,563.7530
1144.0399,555.9873
1148.1963,570.6824
1150.5416,568.3154
1145.0567,557.1755
1148.9700,554.3797
1154.7844,563.7525
1156.2563,566.2824
1153.9163,560.7475
1145.7620,563.3979
1151.8099,564.4239
1145.3165,567.4657
1154.7890,559.3229
1161.8208,557.0677
1161.8061,559.6701
1152.7059,555.1687
1155.4533,563.2708
1156.4407,567.5794
1148.5454,561.1196
1144.9428,554.8791
1149.5531,565.7537
1140.9613,566.0955
1135.8392,565.6647
1140.0392,562.9266
1147.2558,563.1998
1136.6344,577.5223
1132.8037,561.5180
1134.0288,576.5156
1135.6972,566.4945
1126.0704,571.5742
1127.6079,568.5868
1126.4000,568.9978
1132.6086,571.9626
1127.3315,566.1109
1137.3904,579.5203
1147.2024,569.0588
1149.2945,574.3711
1142.3020,565.6682
1139.9792,562.8569
1143.2919,567.1209
1142.7241,572.1165
1142.0260,567.7523
1129.1742,563.8290
1131.1658,568.1372
1135.8440,571.2093
1141.2961,569.6916
1139.3074,573.4960
1144.3668,575.4417
1134.6505,574.5844
1130.1785,579.6239
1123.6639,566.8480
1130.7310,562.9114
1132.1767,558.2715
1129.7458,553.0902
1137.8025,555.7400
1134.6166,564.2896
1133.1441,555.0601
1140.1096,550.7846
1133.9948,550.5075
1140.9212,555.2101
1133.6914,552.8915
1123.7328,546.8017
1138.6805,553.5926
1129.5078,537.4660
1134.0396,551.4077
1140.4741,556.4037
1139.9101,566.3081
1138.3713,565.9097
1136.8622,570.7608
1146.4504,567.2071
1149.8597,559.6706
1144.0805,567.6603
1145.1868,563.8739
1144.3880,554.2274
1150.8273,561.4416
1131.3331,568.5990
1121.8104,568.9693
1124.0527,571.0968
1131.2615,565.0960
1126.8128,562.3129
1129.5162,570.2683
1135.6794,572.2681
1131.0002,571.2284
1127.6104,561.5201
1129.8167,558.6230
1136.3444,558.2662
1141.3171,567.2160
1143.1473,564.2891
1142.3849,558.2673
1145.0658,556.7355
1142.4484,560.0956
1134.8474,577.3469
1128.8297,577.1137
1130.1591,565.5053
1136.9236,564.6750
1128.0480,563.2924
1126.0625,566.7775
1136.8166,565.6491
1133.9460,567.1623
1132.7658,568.0469
1138.4699,560.4280
1132.4552,556.5338
1133.0984,563.9316
1126.7436,561.4406
1130.8959,556.9035
1117.1203,559.7059
1123.5618,558.9923
1124.0212,568.3576
1125.3546,564.2243
1134.1579,569.9671
1137.8595,576.8923
1124.0533,569.8039
1123.1594,565.9818
1122.5930,562.7171
1130.0270,559.3213
1135.5885,561.9821
1131.7670,551.8491
1129.2835,558.6652
1128.1647,562.4716
1124.0495,566.2975
1131.5867,561.7477
1124.5574,554.1256
1128.8495,551.8913
1141.9446,539.9515
1138.4505,559.0866
1131.3047,558.8252
1134.9075,557.9415
1142.7250,557.6778
1142.1879,568.8849
1130.3353,574.5912
1122.7641,569.4005
1127.4699,570.4232
1135.7390,567.2212
